#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X;;;;;;
EVT_87953_NAME;2012 US election;;;;;;;;;;x;;;;;;
EVT_87953_DESC;Elections are held in the USA today. Which candidate wins?;;;;;;;;;;x;;;;;;
EVT_87954_NAME;20016 US election;;;;;;;;;;x;;;;;;
EVT_87954_DESC;Elections are held in the USA today. Which candidate wins?;;;;;;;;;;x;;;;;;
EVT_87501_NAME;The Kyoto Protocol;;;;;;;;;;x;;;;;;
EVT_87501_DESC;The United States, although a signatory to the Kyoto Protocol, has neither ratified nor withdrawn from the Protocol. The Protocol is non-binding on the U.S. unless ratified. The U.S. was, as of 2005, the largest single emitter of carbon dioxide from the burning of fossil fuels. Does the new President back this treaty?;;;;;;;;;;x;;;;;;
EVT_87502_NAME;The Kyoto Protocol - Senate decision;;;;;;;;;;x;;;;;;
EVT_87502_DESC;The United States, although a signatory to the Kyoto Protocol, has neither ratified nor withdrawn from the Protocol. The Protocol is non-binding on the U.S. unless ratified. The President has expressed support for the treaty, but what does the US Senate think?;;;;;;;;;;x;;;;;;
EVT_87503_NAME;Hurricane Katrina;;;;;;;;;;x;;;;;;
EVT_87503_DESC;At least 1,836 people lost their lives in Hurricane Katrina and in the subsequent floods. The storm is estimated to have been responsible for $81.2 billion in damage, making it the costliest natural disaster in U.S. history. There was widespread criticism of the federal, state and local governments' reaction to the storm.;;;;;;;;;;x;;;;;;
EVT_87504_NAME;The Stem Cell Research Enhancement Act of 2005;;;;;;;;;;x;;;;;;
EVT_87504_DESC;Congress has just authorized federal funding of stem cell research on lines of stem cells derived from discarded human embryos created for fertility treatments. Currently stem cell research is funded but embroyos are not to be destroyed to harvest additional stem cells.;;;;;;;;;;x;;;;;;
EVT_87505_NAME;Security and Prosperity Partnership of North America;;;;;;;;;;x;;;;;;
EVT_87505_DESC;The Security and Prosperity Partnership of North America is a region-level dialogue with the stated purpose of providing greater cooperation on security and economic issues.  Some view this as a step towards the creation of a North American Union.;;;;;;;;;;x;;;;;;
EVT_87506_NAME;Security and Prosperity Partnership of North America;;;;;;;;;;x;;;;;;
EVT_87506_DESC;The Security and Prosperity Partnership of North America is a region-level dialogue with the stated purpose of providing greater cooperation on security and economic issues.  Some view this as a step towards the creation of a North American Union.;;;;;;;;;;x;;;;;;
EVT_87507_NAME;Security and Prosperity Partnership of North America;;;;;;;;;;x;;;;;;
EVT_87507_DESC;The Security and Prosperity Partnership of North America is a region-level dialogue with the stated purpose of providing greater cooperation on security and economic issues.  Some view this as a step towards the creation of a North American Union.;;;;;;;;;;x;;;;;;
EVT_87508_NAME;The North American Competitiveness Council;;;;;;;;;;x;;;;;;
EVT_87508_DESC;The North American Competitiveness Council is an official tri-national working group of the SPP.  Composed of 30 corporate representatives from some of North America's largest companies, the Council has been mandated to act as a stable driver of the integration process through changes in government in all three countries.;;;;;;;;;;x;;;;;;
EVT_87509_NAME;The North American Competitiveness Council;;;;;;;;;;x;;;;;;
EVT_87509_DESC;The North American Competitiveness Council is an official tri-national working group of the SPP.  Composed of 30 corporate representatives from some of North America's largest companies, the Council has been mandated to act as a stable driver of the integration process through changes in government in all three countries.;;;;;;;;;;x;;;;;;
EVT_87510_NAME;The North American Competitiveness Council;;;;;;;;;;x;;;;;;
EVT_87510_DESC;The North American Competitiveness Council is an official tri-national working group of the SPP.  Composed of 30 corporate representatives from some of North America's largest companies, the Council has been mandated to act as a stable driver of the integration process through changes in government in all three countries.;;;;;;;;;;x;;;;;;
EVT_87511_NAME;Military Commissions Act of 2006;;;;;;;;;;x;;;;;;
EVT_87511_DESC;The Military Commissions Act of 2006 was drafted in the wake of the Supreme Court's decision on Hamdan v. Rumsfeld. The Act's stated purpose is 'To authorize trial by military commission for violations of the law of war, and for other purposes.' The bill limits captives' access to habeas corpus and has been suggested to be unconstitutional.;;;;;;;;;;x;;;;;;
EVT_87512_NAME;30th G8 summit;;;;;;;;;;x;;;;;;
EVT_87512_DESC;The 30th G8 summit was held from June 8 to June 10, 2004 at the isolated resort community of  Sea Island in Georgia and hosted by the United States President. As host, the US President led the G-8 Leaders in endorsing a series of initiatives to address some of the most pressing challenges facing developing countries in Africa and elsewhere.;;;;;;;;;;x;;;;;;
EVT_87513_NAME;Iran Freedom and Support Act of 2005;;;;;;;;;;x;;;;;;
EVT_87513_DESC;The Iran Freedom and Support Act of 2005 appropriates $10 million and directs the President to spend that money in support of groups opposed to the Iranian government. Supporters hailed the act as an important step in overthrowing of Iran's theocratic government. Opponents claimed the bill was a first step towards a US-led invasion of the country.;;;;;;;;;;x;;;;;;
EVT_87514_NAME;USA PATRIOT Improvement and Reauthorization Act;;;;;;;;;;x;;;;;;
EVT_87514_DESC;Sections of the USA Patriot Act that have expired are now up for reauthorization.  Some Americans see the Act as a violation of American civil liberties especially the right to privacy.  Supporters say the bill is essential in the struggle to protect America from another terrorist attack.;;;;;;;;;;x;;;;;;
EVT_87515_NAME;Safe, Accountable, Flexible, Efficient Transportation Equity Act;;;;;;;;;;x;;;;;;
EVT_87515_DESC;SAFETEA is a $286.4 billion measure contains a host of provisions designed to improve and maintain the USA's transportation infrastructure.  It also contained funding for over six thousand earmarks for home-district projects.  Critics charged that the law became heavily laden with pork spending as it made its way through Congress.;;;;;;;;;;x;;;;;;
EVT_87516_NAME;The Energy Policy Act of 2005;;;;;;;;;;x;;;;;;
EVT_87516_DESC;The Energy Policy Act of 2005  is described by proponents as an attempt to combat growing energy problems, provides tax incentives and loan guarantees for energy production of various types.  Critics contend that the spending bill is a broad collection of subsidies for United States energy companies;" in particular, the nuclear and oil industries.""";;;;;;;;;;x;;;;;
EVT_87517_NAME;Arctic Refuge drilling controversy;;;;;;;;;;x;;;;;;
EVT_8751_DESC;The question of whether or not to allow drilling for oil in the Arctic National Wildlife Refuge has been raised again. It is estimated that significant deposits of crude oil exist within the ANWR.  The question of whether or not to drill for oil has become a hot-button issue for various groups.  Business and labor organizations traditionally support drilling in the refuge while environmental groups oppose it.;;;;;;;;;;x;;;;;;
EVT_87518_NAME;Arctic Refuge drilling controversy;;;;;;;;;;x;;;;;;
EVT_87518_DESC;The question of whether or not to allow drilling for oil in the Arctic National Wildlife Refuge has been raised again. It is estimated that significant deposits of crude oil exist within the ANWR.  The question of whether or not to drill for oil has become a hot-button issue for various groups.  Business and labor organizations traditionally support drilling in the refuge while environmental groups oppose it.;;;;;;;;;;x;;;;;;
EVT_87519_NAME;Intelligence Reform and Terrorism Prevention Act of 2004;;;;;;;;;;x;;;;;;
EVT_87519_DESC;This act  is described by proponents as an attempt to reform the intelligence community and the intelligence and intelligence-related activities of the United States Government. Critics claim that the airline passenger screening program mandated by this act threatens the civil liberties of American citizens.;;;;;;;;;;x;;;;;;
EVT_87520_NAME;The Partial-Birth Abortion Ban Act;;;;;;;;;;x;;;;;;
EVT_87520_DESC;This Act prohibits a method of abortion in the United States that it names 'partial birth abortion'. The procedure described in the statute is usually used in the second trimester. Supporter say that the law is directed only at a method of abortion, rather than at preventing any woman from obtaining an abortion.  Critics think it infringes upon a woman's right to have an abortion.;;;;;;;;;;x;;;;;;
EVT_87521_NAME;Gonzales v. Carhart;;;;;;;;;;x;;;;;;
EVT_87521_DESC;The U.S. Attorney General appealed a ruling of the United States Court of Appeals for the Eighth Circuit that struck down the Partial-Birth Abortion Ban Act.  The Supreme Court shall decide if the act imposes an undue burden on the due process right of women to obtain an abortion.;;;;;;;;;;x;;;;;;
EVT_87522_NAME;The Protection of Lawful Commerce in Arms Act;;;;;;;;;;x;;;;;;
EVT_87522_DESC;The purpose of the act is to prevent firearms manufacturers and dealers from being held liable for crimes committed with their products. However, both manufacturers and dealers can still be held liable for damages resulting from defective products, breach of contract, criminal misconduct, and other actions for which they are directly responsible.;;;;;;;;;;x;;;;;;
EVT_87523_NAME;Expanding the State Children’s Health Insurance Program;;;;;;;;;;x;;;;;;
EVT_87523_DESC;The State Children’s Health Insurance Program United States federal government program that gives funds to states in order to provide health insurance to families with children.  Congress has voted to expand the program to cover more children. Critics think this would be a step towards federalizing health care. Will the President sign this bill into law?;;;;;;;;;;x;;;;;;
EVT_87524_NAME;The Secure Fence Act of 2006;;;;;;;;;;x;;;;;;
EVT_87524_DESC;This act allows for over 700 miles of double-reinforced fence to be built between California and Texas in areas that have been prone to drug trafficking and illegal immigration.  Supporters say that this act is an important step in trying to secure the nations borders.  Critics say that it would only push illegal immigrants deeper into the inhospitable deserts as they search for a place to come across where there is no wall.;;;;;;;;;;x;;;;;;
EVT_87984_NAME;2006 US midterm elections;;;;;;;;;;x;;;;;;
EVT_87984_DESC;Midterm elections are held in the USA today. All United States House of Representatives seats and one third of the United States Senate seats contest in this election, as well as 36 state governorships, many state legislatures, four territorial legislatures and many state and local races.;;;;;;;;;;x;;;;;;
EVT_87985_NAME;2010 US midterm elections;;;;;;;;;;x;;;;;;
EVT_87985_DESC;Midterm elections are held in the USA today. All United States House of Representatives seats and one third of the United States Senate seats contest in this election, as well as 36 state governorships, many state legislatures, four territorial legislatures and many state and local races.;;;;;;;;;;x;;;;;;
EVT_87986_NAME;2014 US midterm elections;;;;;;;;;;x;;;;;;
EVT_87986_DESC;Midterm elections are held in the USA today. All United States House of Representatives seats and one third of the United States Senate seats contest in this election, as well as 36 state governorships, many state legislatures, four territorial legislatures and many state and local races.;;;;;;;;;;x;;;;;;
